"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"","
"Honduras,""HND"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""22545598500"",""22963968000"",""24287805400"",""25157414900"",""26520102900"",""28916766100"",""30470707500"",""32292107100"",""34422799500"",""34648419900"",""35905021400"",""37339428300"",""39491040000"",""42598926600"",""42075964400"",""42972469300"",""47484876400"",""52415653300"",""55542882196"",""58658797170"",""59010371048"",""58289243646"",""57079939502"",""57596909023"",""61241235806"",""64686811557"",""68135119559"",""72658171343"",""73926807578"",""75943419207"",""78063568815"",""75472398200"",""80056356100"",""85256591400"",""85437253100"",""90725224900"",""92422490900"",""96672153800"",""100142909400"",""99406207000"",""106654200000"",""109558600000"",""113671800000"",""118840500000"",""126247000000"",""133885700000"",""142678300000"",""151507700000"",""157918900000"",""154078900000"",""159827800000"",""165958300000"",""172810200000"",""177634300000"",""183066500000"",""190096400000"",""197496800000"",""207061400000"",""215022900000"",""220727600000"",""200939900000"",""226125900000"","""","
"Países pobres muy endeudados (PPME),""HPC"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Croacia,""HRV"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""228971104855.726"",""243289098319.728"",""258307793960.04"",""264313833917.701"",""262341646899.344"",""269855287296.98"",""278152602361.755"",""294184025364.589"",""310551647700.084"",""323452410884.808"",""337240743818.918"",""353721490118.502"",""371411499528.658"",""378846652708.379"",""351594528022.75"",""347291786329.043"",""346990983788.604"",""338900328108.487"",""337552088846.062"",""336102773219.57"",""344580267512.789"",""356845117938.276"",""369022342763.888"",""379357463687.526"",""392335303500.322"",""358671588667.269"",""405557873733.405"","""","
"Haití,""HTI"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""279682428440"",""271482194760"",""292895558910"",""287351653590"",""282617944950"",""288727573640"",""287065118380"",""280985979980"",""289925878590"",""300977688650"",""302937516030"",""322569019750"",""325720866670"",""341209943000"",""360931499480"",""364983874100"",""395784262580"",""410460522610"",""435945456330"",""468904769910"",""503485033330"",""489122066890"",""471691002590"",""475974812830"",""477407102130"",""480288880800"",""477899420620"",""474106578080"",""475056814900"",""461216393750"",""466004386300"",""474767807200"",""449557955100"",""425163609800"",""374353882900"",""411406335200"",""428441739000"",""440029862400"",""449630611400"",""461816716100"",""465834795200"",""464238156300"",""469121106700"",""485450179100"",""479052641100"",""493769968800"",""502503528100"",""526154007100"",""540139350600"",""571955605200"",""539631468200"",""567143032800"",""569992497800"",""594643442800"",""604886566200"",""620386837900"",""631631151300"",""647486807100"",""658285663000"",""647196215100"",""625558034100"",""614309000000"","""","
"Hungría,""HUN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""21992710604000"",""21318814288000"",""21195994783000"",""21820673509000"",""22145698000000"",""22163949000000"",""22860589000000"",""23752153000000"",""24481588000000"",""25578166000000"",""26620243000000"",""27882385000000"",""29018383000000"",""30470643000000"",""31779137000000"",""33033163000000"",""33124788000000"",""33457342000000"",""31249871000000"",""31586199000000"",""32175862000000"",""31773591000000"",""32346317000000"",""33715281000000"",""34965213000000"",""35734798000000"",""37261380000000"",""39259459000000"",""41166602000000"",""39294648000000"",""42091372000000"","""","
"Sólo BIRF,""IBD"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"BIRF y la AIF,""IBT"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"total de la AIF,""IDA"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"mezcla de la AIF,""IDB"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Indonesia,""IDN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""550703878730000"",""582317837940000"",""593044002670000"",""579777430510000"",""600241823740000"",""606733976080000"",""623670025660000"",""632279184190000"",""701293586220000"",""749137926270000"",""805732558610000"",""862327190940000"",""923014701920000"",""997815587550000"",""1.07E+15"",""1.13E+15"",""1.21E+15"",""1.31E+15"",""1.4E+15"",""1.5E+15"",""1.65E+15"",""1.78E+15"",""1.82E+15"",""1.9E+15"",""2.03E+15"",""2.08E+15"",""2.2E+15"",""2.31E+15"",""2.44E+15"",""2.63E+15"",""2.82E+15"",""3.0110780518376E+15"",""3.2067230444825E+15"",""3.4150448607447E+15"",""3.6725382561437E+15"",""3.9744211725311E+15"",""4.2851488550159E+15"",""4.4865456599111E+15"",""3.8976091270442E+15"",""3.9284441294226E+15"",""4.1217262419939E+15"",""4.271899954667E+15"",""4.4641130418493E+15"",""4.6775141232586E+15"",""4.9128339625601E+15"",""5.1925005389178E+15"",""5.4781374900101E+15"",""5.8257265313589E+15"",""6.1760684575067E+15"",""6.4619507105515E+15"",""6.8641331E+15"",""7.2876353E+15"",""7.7270834E+15"",""8.1564978E+15"",""8.5648666E+15"",""8.9825171E+15"",""9.4346134E+15"",""9.9129281E+15"",""1.04258519E+16"",""1.09491554E+16"",""1.07230548E+16"",""1.11188685E+16"","""","
"Sólo AIF,""IDX"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Isla de Man,""IMN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""773072690.16"",""776311269.94"",""924629717.23"",""1016134280"",""1136336426.8"",""1214121077.4"",""1264956045.5"",""1285258500"",""1295540600"",""1329224600"",""1382393600"",""1441836500"",""1552858000"",""1686403700"",""1914068300"",""2176295600"",""2291639300"",""2415387800"",""2565141800"",""2719050300"",""2860441000"",""3029207000"",""3262455900"",""3507140100"",""3678990000"",""3756248800"",""3883961200"",""3961640400"",""4250989000"",""4427053000"",""4655281000"",""4637321000"",""4959722000"",""5192274000"",""5307200000"",""5320726000"","""","""","""","
"India,""IND"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""7370436294200"",""7644818661000"",""7868898061100"",""8340587608700"",""8962207443100"",""8725984258100"",""8721156278300"",""9403670744500"",""9722260449300"",""10358067145000"",""10892256464000"",""11071208654000"",""11009951512000"",""11372786791000"",""11507592556000"",""12560527150000"",""12769421734000"",""13695813220000"",""14478190945000"",""13719796851000"",""14643937881000"",""15523482609000"",""16063037454000"",""17233855051000"",""17892315475000"",""18832431268000"",""19731974432000"",""20514417392000"",""22489500965000"",""23827028801000"",""25145486613000"",""25411232019600"",""26804376392900"",""28077792332400"",""29947471203600"",""32215839966300"",""34647981972200"",""36051163169900"",""38280717008600"",""41666935662200"",""43267358976300"",""45354561776600"",""47079838113700"",""50780492987500"",""54803799258600"",""59146140270800"",""63913752465300"",""68810066842800"",""70934025840800"",""76510780097200"",""83012348441800"",""87363287113700"",""92130167686000"",""98013698221800"",""105276736344200"",""113694931359600"",""123081932232700"",""131445821447400"",""139929139362800"",""145159576577300"",""135584734020400"",""147355154904800"","""","
"No clasificado,""INX"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Irlanda,""IRL"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""",""32386641000"",""33510421000"",""35685183000"",""37370033000"",""38962082000"",""41166029000"",""41740216000"",""45167631000"",""48413706000"",""49901477000"",""51438108000"",""53148536000"",""54362166000"",""54229358000"",""56590707000"",""58336878000"",""58087003000"",""60795653000"",""63967614000"",""67686640000"",""73417348000"",""74834038000"",""77335945000"",""79418300000"",""83989480000"",""92081381000"",""98876641000"",""109774592000"",""119397567000"",""131969995000"",""144379826000"",""152040361000"",""161009778000"",""165862352000"",""177121321000"",""187287699000"",""196629335000"",""207070585000"",""197785394000"",""187706680000"",""190865730000"",""192457226000"",""192446560000"",""194612911000"",""211445664000"",""262975914000"",""268252931000"",""292410026000"",""317345412000"",""334611977000"",""355306182000"",""403586064000"","""","
"Irán, República Islámica del,""IRN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""1.62936671422383E+15"",""1.79867287920227E+15"",""1.94093473639639E+15"",""2.07761682068172E+15"",""2.25369958836965E+15"",""2.63763334877851E+15"",""2.94102467923547E+15"",""3.27197239539953E+15"",""3.74327327632393E+15"",""4.32410422260876E+15"",""4.79662510610654E+15"",""5.45383867592703E+15"",""6.24459160990877E+15"",""6.70929423549463E+15"",""7.09850380562558E+15"",""7.07534733335971E+15"",""8.36733657863665E+15"",""8.13526199790757E+15"",""7.09062466468326E+15"",""6.23827767317454E+15"",""4.89083157018393E+15"",""4.61221130168959E+15"",""5.68091810702382E+15"",""6.31074541185232E+15"",""5.86016762407986E+15"",""5.9696150407558E+15"",""5.38549384564669E+15"",""5.3762249967228E+15"",""5.04924317414575E+15"",""5.35886860640649E+15"",""6.08740285165576E+15"",""6.8614860345598E+15"",""7.0877766033941E+15"",""6.9835145957267E+15"",""6.8649145367227E+15"",""7.0297441932199E+15"",""7.4761699272609E+15"",""7.5771280717041E+15"",""7.7347332282018E+15"",""7.8896364391596E+15"",""8.35082730495E+15"",""8.5505935169718E+15"",""9.2413813696135E+15"",""1.00397718821577E+16"",""1.04751632536913E+16"",""1.08093004393077E+16"",""1.13497433305072E+16"",""1.22754026920516E+16"",""1.23061963441724E+16"",""1.24301671765648E+16"",""1.31508606002597E+16"",""1.34987952755402E+16"",""1.2992972279814E+16"",""1.27952219436114E+16"",""1.3433034976836E+16"",""1.32416296845501E+16"",""1.44088908141246E+16"",""1.48063608230922E+16"",""1.4472645645E+16"",""1.40879328143038E+16"",""1.45571016149677E+16"",""1.52441644553532E+16"","""","
"Iraq,""IRQ"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""",""12903533232000"",""13322147910000"",""13927553880000"",""14676097580000"",""15224294408000"",""15897018765000"",""18458563795000"",""20764161103000"",""24330427312000"",""24792695551000"",""29021576871000"",""35078163879000"",""43761316748000"",""43442415995000"",""44934219016000"",""39059828188000"",""38479695333000"",""39039150185000"",""40853530049000"",""44655065979000"",""44646565022000"",""43254246170000"",""68262911972000"",""24542491718100"",""32541432451700"",""42398176855300"",""44032428340000"",""44965925286700"",""49921523525500"",""60523824806400"",""81620671998200"",""95971435667900"",""112211401165100"",""114187982654300"",""104826315348900"",""66398924624900"",""101843861907600"",""103546578866000"",""109393127071800"",""111455813400000"",""120626517100000"",""124702847900000"",""132687028600000"",""142700217000000"",""162587533100000"",""174990638800000"",""175335399600000"",""183616252100000"",""208932109700000"",""205130066900000"",""210532887200000"",""222141229692600"",""196985514200000"",""202468281819200"","""","
"Islandia,""ISL"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""299720632225.945"",""299466882905.263"",""324363699314.122"",""357719260412.54"",""393192648319.443"",""422177745975.97"",""459058913015.202"",""453241434483.059"",""428426890423.632"",""438600264068.897"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1206302894000"",""1261396238000"",""1334199140000"",""1432433567000"",""1490231166000"",""1564519827000"",""1627311792000"",""1636416912000"",""1671480227000"",""1801895792000"",""1912251800000"",""2033048614000"",""2204940030000"",""2253658101000"",""2080942036000"",""2021993632000"",""2059315169000"",""2081218799000"",""2175965459000"",""2212678675000"",""2310847787000"",""2456516401000"",""2559566007000"",""2684698025000"",""2749545727000"",""2561413669000"",""2674193860000"","""","
"Israel,""ISR"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""78125736439.9735"",""86878854588.513"",""95702372845.7525"",""105938423955.735"",""114346960040.423"",""124745633250.19"",""124646279874.48"",""128379461092.605"",""149230797720.365"",""169475005279.364"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""557611009000"",""590667813000"",""613056795000"",""638287485000"",""659545602000"",""716739123000"",""719133538000"",""718312137000"",""728324783000"",""763171245000"",""794721329000"",""839087982000"",""889711952000"",""918637941000"",""926750620000"",""979283619000"",""1033742943000"",""1060492632000"",""1107318701000"",""1150715926000"",""1179320725000"",""1232645838000"",""1285361120000"",""1337679455000"",""1393275259000"",""1367398107000"",""1485158300000"","""","
